id,choice,zip,year_birth,gender,annual_income,household_annual_income,number_vehicles,level_education,work_type,children_home,household_type,status_in_household,type_residence,housing_tenure_type,origin,race,citizenship,risk_activities_sports,price_attribute,availability,probability_fatality,training,number_passengers,takeoff_location,price_dollars,alternative
1184,0,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,2,1,0,0,0,1,154062.5,suborbital
1184,0,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,0,1,1,1,1,1,1275,orbital
1184,1,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1275,moon_trip
1184,0,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1185,0,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,1,0,1,0,0,1,21250,suborbital
1185,0,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,2,1,1,0,1,1,154062.5,orbital
1185,1,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,1,0,1,1,0,1,21250,moon_trip
1185,0,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1186,0,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,1,0,1,1,0,1,21250,suborbital
1186,1,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,0,0,0,1,0,1,1275,orbital
1186,0,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,1,1,0,0,1,0,21250,moon_trip
1186,0,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1187,1,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1275,suborbital
1187,0,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,1,0,1,1,0,1,21250,orbital
1187,0,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,0,0,0,0,0,0,1275,moon_trip
1187,0,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1188,0,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,2,1,0,1,1,1,154062.5,suborbital
1188,0,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,2,0,1,0,0,0,154062.5,orbital
1188,1,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,1,0,1,0,1,1,21250,moon_trip
1188,0,32935,1993,1,5,5,1,3,1,1,2,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1189,1,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,0,0,0,0,0,0,1275,suborbital
1189,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,2,1,1,0,0,0,154062.5,orbital
1189,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,2,0,0,1,0,0,154062.5,moon_trip
1189,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1190,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,2,1,1,0,0,0,154062.5,suborbital
1190,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,1,1,0,0,1,0,21250,orbital
1190,1,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,0,1,1,0,1,0,1275,moon_trip
1190,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1191,1,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,1,1,0,1,0,0,21250,suborbital
1191,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,2,0,1,1,1,0,154062.5,orbital
1191,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,2,0,1,0,0,0,154062.5,moon_trip
1191,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1192,1,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,0,0,0,0,1,0,1275,suborbital
1192,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,0,0,0,0,0,0,1275,orbital
1192,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,0,1,0,0,0,1,1275,moon_trip
1192,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1193,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,1,1,0,0,1,0,21250,suborbital
1193,1,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,0,0,1,1,1,0,1275,orbital
1193,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,2,0,1,1,1,0,154062.5,moon_trip
1193,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1194,1,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,0,0,1,1,1,0,1275,suborbital
1194,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,2,1,0,1,1,1,154062.5,orbital
1194,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,1,1,0,1,1,0,21250,moon_trip
1194,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1195,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,2,0,1,1,1,0,154062.5,suborbital
1195,1,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,0,1,0,0,0,1,1275,orbital
1195,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,2,1,0,1,1,1,154062.5,moon_trip
1195,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1196,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,2,1,0,0,0,1,154062.5,suborbital
1196,1,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,0,1,1,1,1,1,1275,orbital
1196,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,0,1,1,1,0,1,1275,moon_trip
1196,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1197,1,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,1,0,1,0,0,1,21250,suborbital
1197,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,2,1,1,0,1,1,154062.5,orbital
1197,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,1,0,1,1,0,1,21250,moon_trip
1197,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1198,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,1,0,1,1,0,1,21250,suborbital
1198,1,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,0,0,0,1,0,1,1275,orbital
1198,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,1,1,0,0,1,0,21250,moon_trip
1198,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1199,1,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,0,1,1,1,0,1,1275,suborbital
1199,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,1,0,1,1,0,1,21250,orbital
1199,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,0,0,0,0,0,0,1275,moon_trip
1199,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1200,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,2,1,0,1,1,1,154062.5,suborbital
1200,1,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,2,0,1,0,0,0,154062.5,orbital
1200,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,1,0,1,0,1,1,21250,moon_trip
1200,0,27410,1997,2,5,7,2,6,1,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1201,1,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0,1275,suborbital
1201,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,2,1,1,0,0,0,154062.5,orbital
1201,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,2,0,0,1,0,0,154062.5,moon_trip
1201,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1202,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,2,1,1,0,0,0,154062.5,suborbital
1202,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,1,1,0,0,1,0,21250,orbital
1202,1,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,0,1,1,0,1,0,1275,moon_trip
1202,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1203,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,1,1,0,1,0,0,21250,suborbital
1203,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,2,0,1,1,1,0,154062.5,orbital
1203,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,2,0,1,0,0,0,154062.5,moon_trip
1203,1,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1204,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,0,0,0,0,1,0,1275,suborbital
1204,1,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0,1275,orbital
1204,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,0,1,0,0,0,1,1275,moon_trip
1204,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1205,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,1,1,0,0,1,0,21250,suborbital
1205,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,0,0,1,1,1,0,1275,orbital
1205,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,2,0,1,1,1,0,154062.5,moon_trip
1205,1,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1206,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,0,0,1,1,1,0,1275,suborbital
1206,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,2,1,0,1,1,1,154062.5,orbital
1206,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,1,1,0,1,1,0,21250,moon_trip
1206,1,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1207,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,2,0,1,1,1,0,154062.5,suborbital
1207,1,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,0,1,0,0,0,1,1275,orbital
1207,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,2,1,0,1,1,1,154062.5,moon_trip
1207,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1208,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,2,1,0,0,0,1,154062.5,suborbital
1208,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,0,1,1,1,1,1,1275,orbital
1208,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,0,1,1,1,0,1,1275,moon_trip
1208,1,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1209,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,1,0,1,0,0,1,21250,suborbital
1209,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,2,1,1,0,1,1,154062.5,orbital
1209,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,1,0,1,1,0,1,21250,moon_trip
1209,1,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1210,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,1,0,1,1,0,1,21250,suborbital
1210,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,0,0,0,1,0,1,1275,orbital
1210,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,1,1,0,0,1,0,21250,moon_trip
1210,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1211,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,0,1,1,1,0,1,1275,suborbital
1211,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,1,0,1,1,0,1,21250,orbital
1211,1,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0,1275,moon_trip
1211,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1212,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,2,1,0,1,1,1,154062.5,suborbital
1212,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,2,0,1,0,0,0,154062.5,orbital
1212,0,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,1,0,1,0,1,1,21250,moon_trip
1212,1,76021,1958,2,5,5,1,7,1,1,6,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1213,1,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,0,0,0,0,0,0,900,suborbital
1213,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,2,1,1,0,0,0,108750,orbital
1213,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,2,0,0,1,0,0,108750,moon_trip
1213,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1214,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,2,1,1,0,0,0,108750,suborbital
1214,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,1,1,0,0,1,0,15000,orbital
1214,1,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,0,1,1,0,1,0,900,moon_trip
1214,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1215,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,1,1,0,1,0,0,15000,suborbital
1215,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,2,0,1,1,1,0,108750,orbital
1215,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,2,0,1,0,0,0,108750,moon_trip
1215,1,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1216,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,0,0,0,0,1,0,900,suborbital
1216,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,0,0,0,0,0,0,900,orbital
1216,1,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,0,1,0,0,0,1,900,moon_trip
1216,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1217,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,1,1,0,0,1,0,15000,suborbital
1217,1,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,0,0,1,1,1,0,900,orbital
1217,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,2,0,1,1,1,0,108750,moon_trip
1217,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1218,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,0,0,1,1,1,0,900,suborbital
1218,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,2,1,0,1,1,1,108750,orbital
1218,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,1,1,0,1,1,0,15000,moon_trip
1218,1,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1219,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,2,0,1,1,1,0,108750,suborbital
1219,1,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,0,1,0,0,0,1,900,orbital
1219,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,2,1,0,1,1,1,108750,moon_trip
1219,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1220,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,2,1,0,0,0,1,108750,suborbital
1220,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,0,1,1,1,1,1,900,orbital
1220,1,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,0,1,1,1,0,1,900,moon_trip
1220,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1221,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,1,0,1,0,0,1,15000,suborbital
1221,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,2,1,1,0,1,1,108750,orbital
1221,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,1,0,1,1,0,1,15000,moon_trip
1221,1,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1222,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,1,0,1,1,0,1,15000,suborbital
1222,1,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,0,0,0,1,0,1,900,orbital
1222,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,1,1,0,0,1,0,15000,moon_trip
1222,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1223,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,0,1,1,1,0,1,900,suborbital
1223,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,1,0,1,1,0,1,15000,orbital
1223,1,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,0,0,0,0,0,0,900,moon_trip
1223,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1224,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,2,1,0,1,1,1,108750,suborbital
1224,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,2,0,1,0,0,0,108750,orbital
1224,0,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,1,0,1,0,1,1,15000,moon_trip
1224,1,75002,1992,2,4,6,2,6,3,1,2,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1225,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,0,0,0,0,0,0,1875,suborbital
1225,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,2,1,1,0,0,0,226562.5,orbital
1225,1,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,2,0,0,1,0,0,226562.5,moon_trip
1225,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1226,1,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,2,1,1,0,0,0,226562.5,suborbital
1226,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,1,1,0,0,1,0,31250,orbital
1226,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,0,1,1,0,1,0,1875,moon_trip
1226,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1227,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,1,1,0,1,0,0,31250,suborbital
1227,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,2,0,1,1,1,0,226562.5,orbital
1227,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,2,0,1,0,0,0,226562.5,moon_trip
1227,1,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1228,1,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,0,0,0,0,1,0,1875,suborbital
1228,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,0,0,0,0,0,0,1875,orbital
1228,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,0,1,0,0,0,1,1875,moon_trip
1228,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1229,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,1,1,0,0,1,0,31250,suborbital
1229,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,0,0,1,1,1,0,1875,orbital
1229,1,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,2,0,1,1,1,0,226562.5,moon_trip
1229,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1230,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,0,0,1,1,1,0,1875,suborbital
1230,1,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,2,1,0,1,1,1,226562.5,orbital
1230,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,1,1,0,1,1,0,31250,moon_trip
1230,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1231,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,2,0,1,1,1,0,226562.5,suborbital
1231,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,0,1,0,0,0,1,1875,orbital
1231,1,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,2,1,0,1,1,1,226562.5,moon_trip
1231,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1232,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,2,1,0,0,0,1,226562.5,suborbital
1232,1,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,0,1,1,1,1,1,1875,orbital
1232,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,0,1,1,1,0,1,1875,moon_trip
1232,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1233,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,1,0,1,0,0,1,31250,suborbital
1233,1,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,2,1,1,0,1,1,226562.5,orbital
1233,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,1,0,1,1,0,1,31250,moon_trip
1233,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1234,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,1,0,1,1,0,1,31250,suborbital
1234,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,0,0,0,1,0,1,1875,orbital
1234,1,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,1,1,0,0,1,0,31250,moon_trip
1234,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1235,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,0,1,1,1,0,1,1875,suborbital
1235,1,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,1,0,1,1,0,1,31250,orbital
1235,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,0,0,0,0,0,0,1875,moon_trip
1235,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1236,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,2,1,0,1,1,1,226562.5,suborbital
1236,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,2,0,1,0,0,0,226562.5,orbital
1236,1,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,1,0,1,0,1,1,31250,moon_trip
1236,0,32792,1985,1,6,6,2,6,1,2,1,1,1,1,2,1,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1237,1,47150,1957,2,5,5,2,7,1,1,7,1,1,1,2,1,1,1,0,0,0,0,0,0,1275,suborbital
1237,0,47150,1957,2,5,5,2,7,1,1,7,1,1,1,2,1,1,1,2,1,1,0,0,0,154062.5,orbital
1237,0,47150,1957,2,5,5,2,7,1,1,7,1,1,1,2,1,1,1,2,0,0,1,0,0,154062.5,moon_trip
1237,0,47150,1957,2,5,5,2,7,1,1,7,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1238,0,47150,1957,2,5,5,2,7,1,1,7,1,1,1,2,1,1,1,2,1,1,0,0,0,154062.5,suborbital
1238,0,47150,1957,2,5,5,2,7,1,1,7,1,1,1,2,1,1,1,1,1,0,0,1,0,21250,orbital
1238,1,47150,1957,2,5,5,2,7,1,1,7,1,1,1,2,1,1,1,0,1,1,0,1,0,1275,moon_trip
1238,0,47150,1957,2,5,5,2,7,1,1,7,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1239,0,47150,1957,2,5,5,2,7,1,1,7,1,1,1,2,1,1,1,1,1,0,1,0,0,21250,suborbital
